M11;M12;M13;M14;M21;M22;M23;M24;M31;M32;M33;M34;M41;M42;M43;M44
-0.998851202160688;2.13496980318858E-02;4.29006565928265E-02;-243.115272225924;-1.85236836752807E-02;-0.997698688870073;6.52242237978699E-02;-55.7252722184685;4.41944463167769E-02;6.43546161583128E-02;0.99694800982492;-29.4719098220121;0;0;0;1;
-0.998829480409753;2.32396319081066E-02;4.24215578822751E-02;-243.103034105211;-2.00884834492629E-02;-0.997111022496487;7.32534070792652E-02;-56.0460203036603;0.044001385172426;7.23154777678166E-02;0.996410733471956;-29.0276323133912;0;0;0;1;
-0.998802264223464;2.50982982916619E-02;0.042001338132793;-243.091958116775;-0.021600752104545;-0.996418898111662;8.17483149334596E-02;-56.3819146805395;4.39026706545337E-02;8.07431415589265E-02;0.99576759366862;-28.5512778917109;0;0;0;1;
-0.998767062265825;2.69565517694176E-02;4.16857247699598E-02;-243.083847413341;-0.023088527440544;-0.995616209262275;9.06382025133123E-02;-56.7293094686006;0.043946276674155;8.95639892530456E-02;0.99501106355435;-28.0504762338478;0;0;0;1;
-0.998721207991689;2.88500400075446E-02;4.15165497023004E-02;-243.079574385416;-2.45833000506562E-02;-0.994699200408395;9.98456912716819E-02;-57.0847727907044;4.41770309803626E-02;9.86973956012198E-02;0.994136416210218;-27.5269204965152;0;0;0;1;
-0.998663168905636;3.07938851903636E-02;4.15164028576277E-02;-243.079256832514;-2.60964781012808E-02;-0.993667388414773;0.109289043511573;-57.4444382474749;4.46189298623745E-02;0.108059510621915;0.993142634903008;-26.9881055919304;0;0;0;1;
-0.9985927373744;3.27827951278643E-02;4.16873266917703E-02;-243.083724472593;-2.76206358722368E-02;-0.992523940369894;0.118883675358025;-57.8050903668161;4.52730089249126E-02;0.117564944333859;0.992032680170699;-26.4355610209332;0;0;0;1;
-0.998511056662914;3.47931177021709E-02;4.20131965276829E-02;-243.092431393681;-2.91324577108987E-02;-0.991275951924031;0.128542938525726;-58.1630756966665;4.61190809712587E-02;0.127127597702736;0.990813607230289;-25.8757073316647;0;0;0;1;
-0.99842029812889;3.67915019365633E-02;4.24652053977187E-02;-243.104039193216;-3.06016740893242E-02;-0.989934272484829;0.138179859975553;-58.515267417421;0.047121606797194;0.136662070616483;0.989496353013828;-25.3127531287118;0;0;0;1;
-0.99832319466622;3.87449338884761E-02;4.30073143710502E-02;-243.118153698101;-3.20010010811104E-02;-0.988513133051895;0.147708231706068;-58.8585869099061;4.82362407453099E-02;0.146084276641616;0.988095465629135;-24.7520345109861;0;0;0;1;
-0.998222832842554;4.06230188639026E-02;4.35998432356156E-02;-243.133747668549;-3.33082801822622E-02;-0.987029919246778;0.15704297813974;-59.1899119382083;0.049413909611436;0.155311650722288;0.986628884985044;-24.2001318323364;0;0;0;1;
-0.998122563461047;4.23978474283693E-02;0.044201480104056;-243.149245521242;-3.45062382043096E-02;-0.98550510092091;0.166099414760724;-59.5075448462235;5.06030417557679E-02;0.1642623468489;0.985117867857829;-23.6580355905407;0;0;0;1;
-0.998025888074818;4.40448554609356E-02;4.47702740654567E-02;-243.164315067217;-0.035583118210444;-0.983961809571876;0.174794161808856;-59.8079912685935;5.17510234767621E-02;0.172856032615192;0.983586612128105;-23.1354557465256;0;0;0;1;
-0.997936447175614;4.55402999992177E-02;4.52650911243297E-02;-243.176873208698;-0.036529818178615;-0.982425718102496;0.183044477640362;-60.0889748496184;5.28054900777367E-02;0.181013230142929;0.982062009615927;-22.6372451812913;0;0;0;1;
-0.997857872354241;4.68630601842944E-02;4.56455931151098E-02;-243.186626807868;-3.73413781034478E-02;-0.980924573346511;0.190768453593097;-60.3491918827867;5.37148774735856E-02;0.188655333863449;0.980573238948967;-22.1662450994863;0;0;0;1;
-0.997793769488375;0.047992748795525;4.58725368083057E-02;-243.192662897683;-3.80146571515317E-02;-0.979487691965414;0.197885692079844;-60.5856873416033;5.44286635131824E-02;0.195705281868725;0.97915114422486;-21.7306357820271;0;0;0;1;
-0.997747577485042;4.89099404888208E-02;4.59084888022846E-02;-243.193376631387;-3.85480900336687E-02;-0.97814590468084;0.204315035939249;-60.7972588216026;5.48982365608009E-02;0.202085147592495;0.977828091611728;-21.3341009690994;0;0;0;1;
-0.997722515546075;0.049595816454859;4.57169220594212E-02;-243.188658394753;-3.89408719659054E-02;-0.976930607933764;0.209976655304112;-60.9815663923473;5.50762241166388E-02;0.207718179927379;0.976636968000245;-20.9831285253458;0;0;0;1;
-0.997721451187656;5.00316448455803E-02;4.52630130906491E-02;-243.176645065393;-3.91918120360968E-02;-0.975873561336647;0.214790116517164;-61.1373965561816;5.49172806075265E-02;0.212526767251034;0.97561081661311;-20.6819850938173;0;0;0;1;
-0.997746769471699;5.01996553189272E-02;4.45126792571447E-02;-243.157313834558;-3.92997248963892E-02;-0.975006105724933;0.218674702291258;-61.2616527879709;5.43775287398818E-02;0.216432641727081;0.974782024846161;-20.4385145902688;0;0;0;1;
-0.997800010093895;5.00850279462425E-02;4.34353523324883E-02;-243.12929449587;-3.92640320224426E-02;-0.974358196919232;0.221550084372912;-61.353233101484;5.34179337485445E-02;0.219357229358706;0.974181158862205;-20.2566864791897;0;0;0;1;
-0.997879801106211;4.97009707728791E-02;4.20204241823148E-02;-243.092430335675;-3.91043073517404E-02;-0.973954554119626;0.223345874500027;-61.4111150888475;5.20264902791729E-02;0.221229157241704;0.973833098788163;-20.1402615848419;0;0;0;1;
-0.997982560728716;4.90822732633664E-02;4.02708198656958E-02;-243.046896810632;-3.88539462649284E-02;-0.973810784682328;0.224015460395104;-61.4334655961047;5.02113467355453E-02;0.221998842536821;0.973753220570445;-20.0938742332419;0;0;0;1;
-0.998104298319753;4.82613338316677E-02;3.81923203330575E-02;-242.993037823028;-3.85387330877433E-02;-0.973932104787881;0.223541990049834;-61.4179563978505;0.047985161535898;0.221646337484373;0.973945750723385;-20.1208682730976;0;0;0;1;
-0.998240880547731;4.72662481124932E-02;3.57917056405347E-02;-242.930911762728;-3.81756688220671E-02;-0.974312797803673;0.221939609682381;-61.3686691432576;4.53625695180322E-02;0.22018281909665;0.974403285842866;-20.2160326771918;0;0;0;1;
-0.99838814421919;4.61194443322498E-02;3.30773387237729E-02;-242.860043031375;-3.77721553219671E-02;-0.974936830201123;0.219252004323155;-61.2836034885131;4.23600963749599E-02;0.21764919933662;0.975107403450118;-20.3800211025191;0;0;0;1;
-0.99854230790416;4.48257553133439E-02;3.00651124398694E-02;-242.781736833974;-3.73141360755423E-02;-0.975780830822688;0.215544486006767;-61.1653836080859;3.89989047842331E-02;0.214108434816505;0.976031077151776;-20.6069807454751;0;0;0;1;
-0.998699702819522;4.33689098651626E-02;2.67962916334785E-02;-242.696602920892;-3.67603080182749E-02;-0.976818538560088;0.210889123663919;-61.0171090015065;3.53211458279679E-02;0.209629865196831;0.977142638653619;-20.890921356835;0;0;0;1;
-0.998856307166798;4.17409421766727E-02;2.33189060487472E-02;-242.606103345334;-3.60760599327516E-02;-0.978021608360059;0.205358835895932;-60.8384348620712;3.13782652935938E-02;0.204282714214902;0.978408900787476;-21.2284593075783;0;0;0;1;
-0.99900802240369;3.99477445510205E-02;1.96760991651169E-02;-242.511615878268;-3.52421078661913E-02;-0.979360088542122;0.199027160970344;-60.6330069553587;2.72206724056706E-02;0.198136303276442;0.979796427998046;-21.6129724319153;0;0;0;1;
-0.999150915786839;3.80070533373006E-02;0.01590318769733;-242.41341153393;-3.42536129790248E-02;-0.980803156866309;0.191968376247148;-60.39890082493;0.022894049012879;0.191260637292934;0.981272251285084;-22.041846946403;0;0;0;1;
-0.999281368057488;3.59456320264287E-02;1.20274266314499E-02;-242.312569418469;-3.31177417802415E-02;-0.982319663296253;0.184258769888747;-60.1411760415904;1.84380756189896E-02;0.183728034441555;0.98280417516803;-22.5074775489402;0;0;0;1;
-0.999396233048079;3.37941210561365E-02;8.07011470507607E-03;-242.209626223205;-3.18483879818504E-02;-0.983878809636377;0.17597774896692;-59.8606630307786;1.38870282014338E-02;0.175614479273635;0.984361064405324;-23.0053045161922;0;0;0;1;
-0.999492946296978;3.15822214708526E-02;4.0513688491744E-03;-242.105426695001;-0.030460762098345;-0.985451105344228;0.167207239520984;-59.5586771324288;9.27320198065767E-03;0.166999048688325;0.985913447246877;-23.5300255538696;0;0;0;1;
-0.999569510350348;2.93392887810424E-02;-1.05729652867537E-05;-241.99954319696;-2.89722867611533E-02;-0.987009053063922;0.15803080639448;-59.2405905833148;4.6260758526529E-03;0.157963082090983;0.987434182170398;-24.0749908010957;0;0;0;1;
-0.99962452268687;2.70927765240187E-02;-4.09818292258118E-03;-241.893459707412;-0.027400965591346;-0.988527652215914;0.14853372643664;-58.9032699575146;-2.6976086182906E-05;0.148590249561377;0.988898850746414;-24.6368655385295;0;0;0;1;
-0.999657110578737;2.48697105870307E-02;-8.19504513034255E-03;-241.786861256975;-2.57669654994379E-02;-0.989984760665666;0.138802871507378;-58.5540889953681;-4.66098254896918E-03;0.138966438916237;0.990286122338699;-25.2083526422575;0;0;0;1;
-0.999666934134306;2.26953120272977E-02;-1.22859110569885E-02;-241.680424536969;-2.40912629458366E-02;-0.991361451174189;0.128926662003953;-58.1954912362799;-9.25374779163538E-03;0.129179704047465;0.991578021243925;-25.7841900975727;0;0;0;1;
-0.999654101841921;0.020594384208786;-1.63568948667803E-02;-241.574559450296;-2.23969903472132E-02;-0.992642218810129;0.11899495896504;-57.8282406124927;-0.01378591650957;0.119320144044355;0.992760117919342;-26.3597990955045;0;0;0;1;
-0.999619154158045;1.85899767091675E-02;-2.03950828953084E-02;-241.469725238277;-0.020707969272094;-0.993815175492513;0.109098932026906;-57.4557769422318;-1.82407962814101E-02;0.10947972290218;0.993821645781718;-26.9295577337766;0;0;0;1;
-0.999562968185965;1.67044929196491E-02;-2.43891891534279E-02;-241.365602970486;-1.90497626008876E-02;-0.994872077079759;9.93310464651209E-02;-57.0847427773388;-0.022604848508984;9.97522439010951E-02;0.994755502955668;-27.4876437672433;0;0;0;1;
-0.999486728113413;1.49590087367955E-02;-2.83285789046351E-02;-241.263794633887;-1.74487398309318E-02;-0.995808321930559;8.97848954566209E-02;-56.716027690758;-2.68667415861342E-02;9.02331093970299E-02;0.99555821736606;-28.0292137813569;0;0;0;1;
-0.999391841258234;1.33734832300582E-02;-3.22039993288397E-02;-241.162871911573;-0.015932205887879;-0.996622813367615;8.05551530987742E-02;-56.3553103232916;-3.10179374237358E-02;0.081019243525943;0.996229777579681;-28.5491670164593;0;0;0;1;
-0.999279793683885;1.19601118407665E-02;-3.60117988977178E-02;-241.063688145635;-1.45218348790735E-02;-0.997317935147675;0.071735991974209;-56.0040170635057;-3.50572424306054E-02;7.22072846569874E-02;0.996773343240893;-29.0427770050694;0;0;0;1;
-0.99915170802768;1.07044805212886E-02;-3.97652919282385E-02;-240.966279049361;-1.32148092068243E-02;-0.997899935081636;6.34120523378149E-02;-55.6720986563741;-3.90029891546262E-02;6.38837511487538E-02;0.997194882245275;-29.5047180456649;0;0;0;1;
-0.999008078778081;9.5843603883641E-03;-4.34856133919341E-02;-240.8696249226;-1.20005779622567E-02;-0.998378368147286;5.56472833490951E-02;-55.3557830095742;-4.28817521178719E-02;5.61139381215454E-02;0.997503073320475;-29.9330006736363;0;0;0;1;
-0.998848786930365;8.58098969172602E-03;-0.047196053475359;-240.772698207934;-1.08710123567101E-02;-0.998764950465004;4.84808705880904E-02;-55.0632683776075;-4.67217501606984E-02;4.89381276567606E-02;0.997708443245507;-30.3254743019089;0;0;0;1;
-0.998673121027357;7.67937290552132E-03;-5.09217494716668E-02;-240.676040255168;-9.8202534077039E-03;-0.999072433266428;4.19265513738808E-02;-54.7918368511091;-5.05525465281991E-02;4.23709843982428E-02;0.997822198450524;-30.6817950069437;0;0;0;1;
-0.9984797604884;6.86820338191634E-03;-5.46899961357805E-02;-240.577910767965;-8.84437182129168E-03;-0.999313575818779;3.59743557464442E-02;-54.5444663946382;-0.054405376408162;0.036403364770164;0.997855124780795;-31.0031519173583;0;0;0;1;
-0.998266784074395;6.13806405996345E-03;-0.058529923828418;-240.478406420344;-7.93979270724911E-03;-0.999500164668401;3.06003352858397E-02;-54.3190426820001;-5.83128416862919E-02;3.10120137597621E-02;0.997816550021613;-31.2909856182814;0;0;0;1;
-0.998031599262507;0.00547951186802;-6.24732088435527E-02;-240.3755913801;-7.1019209378662E-03;-0.999642483673137;2.57772681794419E-02;-54.1156682278979;-6.23096268044852E-02;2.61702079756886E-02;0.99771370173111;-31.5474794719698;0;0;0;1;
-0.99777090455787;4.88195667492685E-03;-6.65536514159275E-02;-240.269461828988;-6.32424872271603E-03;-0.99974932500566;2.14776867660525E-02;-53.9321559078271;-0.066432114943466;2.18507127973341E-02;0.997551663050283;-31.7741013043167;0;0;0;1;
-0.997480806794509;4.33609834258117E-03;-7.08042253523027E-02;-240.159126419329;-5.60084894353585E-03;-0.999828117232289;1.76738926908495E-02;-53.7700542787752;-7.07154195892797E-02;1.80259325112304E-02;0.997333642864519;-31.9723818028117;0;0;0;1;
-0.997157759313652;3.84277825899896E-03;-7.52438442387804E-02;-240.043808501844;-4.93516167474326E-03;-0.99988503549742;1.43373626433309E-02;-53.6266336034751;-7.51800985621981E-02;1.46679529442387E-02;0.997062086299847;-32.1441973441706;0;0;0;1;
-0.99679853727918;3.40529610095222E-03;-7.98816627052334E-02;-239.923034984837;-4.33267938727656E-03;-0.999925185671006;1.14390100153443E-02;-53.5020076943547;-7.98367331960352E-02;1.17484900846415E-02;0.996738716521695;-32.2913022246712;0;0;0;1;
-0.996399810214395;3.02443965211399E-03;-8.47246774529561E-02;-239.797322709555;-3.79620889446168E-03;-0.999952746340028;8.94951870576036E-03;-53.3929290970427;-8.46936066226155E-02;9.23893131405711E-03;0.996364208081276;-32.4149693942886;0;0;0;1;
-0.995958336228209;2.69770019042224E-03;-8.97759149840386E-02;-239.665564744243;-3.32507990865285E-03;-0.999971082389921;6.83946105563918E-03;-53.3032808638836;-8.97548680637424E-02;7.11033034486638E-03;0.995938505562089;-32.5172761089575;0;0;0;1;
-0.995471005646552;2.41872767405836E-03;-9.50348708289837E-02;-239.529038499403;-2.91460672711954E-03;-0.999982852225601;5.0794017736572E-03;-53.2256961961775;-9.50209555028212E-02;5.3333864655345E-03;0.995460985174276;-32.599106468409;0;0;0;1;
-0.994935352442554;2.17953253903908E-03;-0.100493253992106;-239.387142640535;-2.5582498330329E-03;-0.999990103308549;3.63986850714776E-03;-53.1633739394383;-0.100484326229529;3.87852070624984E-03;0.994931081663111;-32.662517376968;0;0;0;1;
-0.994350074321247;1.97141270114529E-03;-0.106132196949329;-239.240484568607;-2.24848025758102E-03;-0.999994369621132;2.49099629980228E-03;-53.1136304226602;-0.106126688603106;2.71555850537662E-03;0.99434890843614;-32.7091650841803;0;0;0;1;
-0.993715822550213;1.78576156546907E-03;-0.111918162373159;-239.090069812109;-1.97750939998152E-03;-0.999996761038578;1.60230113454913E-03;-53.0741088624782;-0.111914938546766;1.81355120801321E-03;0.993716135303282;-32.7405260235623;0;0;0;1;
-0.993035868132253;1.61407207793614E-03;-0.117801355570089;-238.937137812194;-1.73719913867315E-03;-0.999998046879726;9.4253694105915E-04;-53.0442048636996;-0.117799604167315;1.14061740294228E-03;0.99303673257839;-32.7585186460879;0;0;0;1;
-0.992316869766384;1.44809387883469E-03;-0.123713915955981;-238.783451546132;-1.51907135395692E-03;-0.999998731299529;4.79397073600936E-04;-53.0235764995577;-0.12371306478811;6.6364406926541E-04;0.992317810571433;-32.765068982555;0;0;0;1;
-0.991569509962287;1.28109757154411E-03;-0.129569540024504;-238.631269198429;-1.31540675471763E-03;-0.999999118793161;1.7921487210559E-04;-53.0106583659945;-0.129569196255202;3.48140651065583E-04;0.991570321348853;-32.7622260098615;0;0;0;1;
-0.990808803527161;1.10631278910671E-03;-0.135265261338932;-238.483096308244;-1.11752196612588E-03;-0.999999375548063;6.93824782257741E-06;-53.0023174569578;-0.135265169196406;1.58036377823677E-04;0.990809421143527;-32.7527139438907;0;0;0;1;
-0.990054625625302;9.27509907096513E-04;-0.140680410872716;-238.342359043171;-9.26495975958365E-04;-0.999999568159651;-7.27029433313095E-05;-52.9985440446908;-0.140680417553939;5.83599492280038E-05;0.990055057413963;-32.7383296844728;0;0;0;1;
-0.98933136415091;7.6196385643375E-04;-0.145680717043752;-238.212286005651;-7.57089242352719E-04;-0.999999709455995;-8.89033386967475E-05;-52.998761581297;-0.145680742458224;2.23384423416317E-05;0.989331653581252;-32.7214472248124;0;0;0;1;
-0.988663515796135;6.06326533936958E-04;-0.150146877762278;-238.096154045253;-6.04037785450286E-04;-0.999999815717854;-6.08490945730962E-05;-52.9988890518907;-0.150146886987309;3.05351077621523E-05;0.988663699847237;-32.703624804506;0;0;0;1;
-0.988072512627727;4.3590631821379E-04;-0.153988700154301;-237.996265405577;-4.39638143627586E-04;-0.999999903310947;-9.81832331727635E-06;-52.9996023138665;-0.153988689545148;5.7998090885569E-05;0.988072608732976;-32.6867406093588;0;0;0;1;
-0.987579206294694;2.68740920000102E-04;-0.157121733291929;-237.914860589206;-2.7786997592549E-04;-0.999999960741244;3.6135680971669E-05;-53.0014336094082;-0.157121717412389;7.93462593801186E-05;0.987579242198596;-32.6729184239903;0;0;0;1;
-0.987200782210477;1.41684466479453E-04;-0.159482273399066;-237.853410234056;-1.53453171317346E-04;-0.999999986336299;6.14778433030626E-05;-53.0035331111794;-0.159482262509493;8.51640356193832E-05;0.987200790463592;-32.6629587358575;0;0;0;1;
-0.986943709763182;6.36395517044765E-05;-0.161065544760186;-237.812333918479;-7.51111303772107E-05;-0.999999995057915;6.51343916207911E-05;-53.0026375170346;-0.161065539819062;7.63817932311502E-05;0.986943709665661;-32.6564365979684;0;0;0;1;
-0.986804925120434;2.25626361980262E-05;-0.161913678387538;-237.790301362849;-3.07710276975093E-05;-0.99999999836551;4.81884273118471E-05;-53.0016721592747;-0.161913677035634;5.25348276874073E-05;0.986804924201786;-32.6542721559244;0;0;0;1;
-0.986781015644791;1.69635671220675E-05;-0.162059331342788;-237.786742363249;-2.09414771131598E-05;-0.999999999519944;2.2837839143452E-05;-52.9993211449528;-0.162059330877579;2.59297078833969E-05;0.986781015526323;-32.6547484446601;0;0;0;1;
-0.986873261447501;5.2928618228371E-05;-0.161496634759158;-237.800711264249;-5.43069565171422E-05;-0.999999998516888;4.12061309190921E-06;-53.0032182010455;-0.161496634301542;1.28369136027061E-05;0.98687326285825;-32.658037195919;0;0;0;1;
-0.98708449776785;8.61043393548581E-05;-0.160200458340278;-237.834745784613;-8.73693402203583E-05;-0.999999996182936;8.52571128344205E-07;-52.999781488923;-0.160200457655372;1.48381680922221E-05;0.987084501522964;-32.6634844743376;0;0;0;1;
-0.987416157510046;1.4046700096838E-04;-0.158143327893144;-237.888225589357;-1.41943303692518E-04;-0.999999989924129;-1.95953911450608E-06;-52.999552567846;-0.158143326574963;2.05125058351458E-05;0.987416167499318;-32.67172882872;0;0;0;1;
-0.987864882187017;2.15769675272671E-04;-0.155315575474831;-237.961781562781;-2.16758819411821E-04;-0.999999976451974;-1.05671603472345E-05;-53.0013828206556;-0.155315574097529;2.32270941647199E-05;0.98786490569473;-32.6834481860724;0;0;0;1;
-0.988419165280115;3.12886860877945E-04;-0.151748001004209;-238.054547171358;-3.12686460766739E-04;-0.999999950796482;-2.51835603241392E-05;-53.0001630464649;-0.151748001417278;2.25576316880665E-05;0.988419214481899;-32.6976871655679;0;0;0;1;
-0.989059886641284;4.24965387097098E-04;-0.147513931686299;-238.164569781617;-4.22976299823527E-04;-0.999999909539621;-4.4853102507165E-05;-53.0002946201312;-0.147513937403149;1.80324925158448E-05;0.989059976920838;-32.7145664422105;0;0;0;1;
